Frequency (Hz)	Level (dB)
12522.903442	-132.943909
12523.576355	-118.155151
12524.249268	-112.316841
12524.922180	-112.474358
12525.595093	-114.408470
12526.268005	-119.744789
12526.940918	-117.939850
12527.613831	-117.117813
12528.286743	-120.898643
12528.959656	-112.856071
12529.632568	-119.738075
12530.305481	-115.196350
12530.978394	-113.721771
12531.651306	-118.607689
12532.324219	-117.331673
12532.997131	-115.264809
12533.670044	-127.323639
12534.342957	-114.196411
12535.015869	-120.600296
12535.688782	-116.229080
12536.361694	-132.779678
12537.034607	-112.693245
12537.707520	-114.181076
12538.380432	-116.747307
12539.053345	-118.210182
12539.726257	-115.282814
12540.399170	-117.467911
12541.072083	-114.463425
12541.744995	-126.782120
12542.417908	-114.175095
12543.090820	-122.589569
12543.763733	-114.294296
12544.436646	-115.670670
12545.109558	-111.784111
12545.782471	-113.942802
12546.455383	-123.337349
12547.128296	-116.711426
12547.801208	-109.707451
12548.474121	-114.780327
12549.147034	-115.504509
12549.819946	-114.511505
12550.492859	-125.198601
12551.165771	-129.321198
12551.838684	-111.462898
12552.511597	-108.316315
12553.184509	-124.586784
12553.857422	-111.329941
12554.530334	-110.715279
12555.203247	-115.038498
12555.876160	-109.933929
12556.549072	-112.293411
12557.221985	-113.950287
12557.894897	-108.219986
12558.567810	-107.478043
12559.240723	-105.459053
12559.913635	-112.778694
12560.586548	-124.073334
12561.259460	-117.094078
12561.932373	-117.221489
12562.605286	-122.073975
12563.278198	-115.738693
12563.951111	-113.272964
12564.624023	-113.337288
12565.296936	-113.255150
12565.969849	-123.421173
12566.642761	-116.393356
12567.315674	-110.628876
12567.988586	-115.579674
12568.661499	-115.820694
12569.334412	-112.011482
12570.007324	-127.958542
12570.680237	-124.330849
12571.353149	-124.025459
12572.026062	-114.995155
12572.698975	-108.252022
12573.371887	-122.234123
12574.044800	-115.968727
12574.717712	-113.765114
12575.390625	-118.192833
12576.063538	-123.684769
12576.736450	-119.832596
12577.409363	-120.129974
12578.082275	-122.301750
12578.755188	-114.428513
12579.428101	-130.503204
12580.101013	-116.393768
12580.773926	-117.449249
12581.446838	-111.663193
12582.119751	-116.848938
12582.792664	-114.943275
12583.465576	-117.069702
12584.138489	-117.946945
12584.811401	-110.489258
12585.484314	-109.391060
12586.157227	-115.507935
12586.830139	-132.133255
12587.503052	-124.367378
12588.175964	-118.396721
12588.848877	-116.219055
12589.521790	-120.555702
12590.194702	-125.003571
12590.867615	-117.316833
12591.540527	-118.224289
12592.213440	-120.110641
12592.886353	-132.179840
12593.559265	-113.139160
12594.232178	-115.904457
12594.905090	-112.894562
12595.578003	-115.863258
12596.250916	-126.824844
12596.923828	-121.415558
12597.596741	-116.304543
12598.269653	-118.878090
12598.942566	-130.097412
12599.615479	-115.728302
12600.288391	-110.048889
12600.961304	-121.161652
12601.634216	-120.531990
12602.307129	-114.451653
12602.980042	-117.093567
12603.652954	-117.707680
12604.325867	-119.407394
12604.998779	-120.139496
12605.671692	-121.569405
12606.344604	-119.880463
12607.017517	-118.789680
12607.690430	-125.394051
12608.363342	-127.746506
12609.036255	-118.660034
12609.709167	-119.850563
12610.382080	-116.476654
12611.054993	-121.790634
12611.727905	-121.783066
12612.400818	-134.836914
12613.073730	-131.443268
12613.746643	-137.126587
12614.419556	-119.140167
12615.092468	-115.603554
12615.765381	-117.497276
12616.438293	-121.890572
12617.111206	-119.127388
12617.784119	-120.066505
12618.457031	-114.443207
12619.129944	-116.802567
12619.802856	-120.729103
12620.475769	-123.281487
12621.148682	-119.592239
12621.821594	-117.700684
12622.494507	-121.515625
12623.167419	-116.938995
12623.840332	-117.418312
12624.513245	-120.483849
12625.186157	-137.902252
12625.859070	-117.106308
12626.531982	-122.851883
12627.204895	-123.643471
12627.877808	-121.267151
12628.550720	-120.822922
12629.223633	-119.511330
12629.896545	-120.783730
12630.569458	-116.246643
12631.242371	-118.491455
12631.915283	-117.222481
12632.588196	-119.264023
12633.261108	-120.039513
12633.934021	-115.712166
12634.606934	-121.633713
12635.279846	-116.287415
12635.952759	-120.414391
12636.625671	-117.893837
12637.298584	-117.910965
12637.971497	-112.585732
12638.644409	-110.902100
12639.317322	-119.455811
12639.990234	-115.047882
12640.663147	-118.813965
12641.336060	-123.789467
12642.008972	-124.559608
12642.681885	-116.276962
12643.354797	-122.404137
12644.027710	-120.821007
12644.700623	-116.192772
12645.373535	-123.767067
12646.046448	-116.425117
12646.719360	-117.642174
12647.392273	-117.665916
12648.065186	-114.365715
12648.738098	-112.017960
12649.411011	-115.102280
12650.083923	-117.686234
12650.756836	-114.573662
12651.429749	-114.693626
12652.102661	-115.178284
12652.775574	-116.150467
12653.448486	-116.523125
12654.121399	-119.329643
12654.794312	-127.354202
12655.467224	-125.838570
12656.140137	-122.760277
12656.813049	-121.350082
12657.485962	-119.923431
12658.158875	-132.020798
12658.831787	-120.770676
12659.504700	-119.232170
12660.177612	-138.314636
12660.850525	-124.094658
12661.523438	-117.497955
12662.196350	-114.752129
12662.869263	-115.292236
12663.542175	-123.917336
12664.215088	-116.828735
12664.888000	-110.885582
12665.560913	-115.108452
12666.233826	-120.117737
12666.906738	-119.530678
12667.579651	-113.976227
12668.252563	-112.957359
12668.925476	-121.554482
12669.598389	-110.750839
12670.271301	-115.728333
12670.944214	-116.572739
12671.617126	-123.657265
12672.290039	-125.102303
12672.962952	-116.195595
12673.635864	-115.483994
12674.308777	-128.911453
12674.981689	-118.922569
12675.654602	-128.246185
12676.327515	-124.818596
12677.000427	-114.490913
12677.673340	-109.757294
12678.346252	-113.234116
12679.019165	-112.123940
12679.692078	-118.009491
12680.364990	-119.742775
12681.037903	-119.454048
12681.710815	-124.355896
12682.383728	-121.661430
12683.056641	-122.765457
12683.729553	-124.989212
12684.402466	-128.968445
12685.075378	-128.052460
12685.748291	-126.452271
12686.421204	-126.873947
12687.094116	-122.755707
12687.767029	-121.130730
12688.439941	-124.050804
12689.112854	-126.015289
12689.785767	-119.267342
12690.458679	-118.679428
12691.131592	-124.989357
12691.804504	-119.264206
12692.477417	-116.370972
12693.150330	-122.938660
12693.823242	-119.938919
12694.496155	-116.784760
12695.169067	-121.537323
12695.841980	-113.488380
12696.514893	-118.344475
12697.187805	-129.099945
12697.860718	-116.234993
12698.533630	-115.502144
12699.206543	-128.522873
12699.879456	-133.002411
12700.552368	-121.325966
12701.225281	-118.377251
12701.898193	-120.569679
12702.571106	-122.982742
12703.244019	-116.056252
12703.916931	-113.900177
12704.589844	-116.449280
12705.262756	-118.704765
12705.935669	-121.353134
12706.608582	-118.395210
12707.281494	-115.628548
12707.954407	-120.378288
12708.627319	-133.212631
12709.300232	-119.687302
12709.973145	-122.909668
12710.646057	-128.610352
12711.318970	-129.625748
12711.991882	-120.098434
12712.664795	-113.092209
12713.337708	-116.769180
12714.010620	-118.704964
12714.683533	-114.004494
12715.356445	-127.613480
12716.029358	-117.681404
12716.702271	-116.013924
12717.375183	-116.162216
12718.048096	-115.052444
12718.721008	-115.106911
12719.393921	-117.849678
12720.066833	-128.813675
12720.739746	-129.233002
12721.412659	-147.216736
12722.085571	-143.556488
12722.758484	-127.384201
12723.431396	-123.398514
12724.104309	-113.841850
12724.777222	-113.027634
12725.450134	-119.832657
12726.123047	-120.449959
12726.795959	-125.801140
12727.468872	-118.907021
12728.141785	-129.299973
12728.814697	-112.752129
12729.487610	-113.567833
12730.160522	-116.429214
12730.833435	-118.571342
12731.506348	-118.233566
12732.179260	-120.625847
12732.852173	-124.346085
12733.525085	-117.571724
12734.197998	-119.177147
12734.870911	-122.659866
12735.543823	-117.193077
12736.216736	-114.728844
12736.889648	-119.566055
12737.562561	-117.314995
12738.235474	-113.176300
12738.908386	-124.053284
12739.581299	-113.743454
12740.254211	-121.722153
12740.927124	-118.518944
12741.600037	-124.171547
12742.272949	-118.735512
12742.945862	-117.744034
12743.618774	-120.759033
12744.291687	-128.948746
12744.964600	-119.788994
12745.637512	-112.531952
12746.310425	-115.308121
12746.983337	-118.230743
12747.656250	-116.579559
12748.329163	-111.581795
12749.002075	-115.553970
12749.674988	-115.569092
12750.347900	-122.305885
12751.020813	-119.888329
12751.693726	-115.711708
12752.366638	-116.653793
12753.039551	-118.426895
12753.712463	-111.258453
12754.385376	-116.325516
12755.058289	-118.995384
12755.731201	-128.647018
12756.404114	-118.775253
12757.077026	-115.247078
12757.749939	-113.669624
12758.422852	-116.507622
12759.095764	-115.164116
12759.768677	-115.024017
12760.441589	-115.187531
12761.114502	-117.539032
12761.787415	-117.053329
12762.460327	-117.764465
12763.133240	-125.094887
12763.806152	-117.582909
12764.479065	-117.703499
12765.151978	-118.067719
12765.824890	-112.746796
12766.497803	-110.170975
12767.170715	-116.651825
12767.843628	-120.054230
12768.516541	-122.972481
12769.189453	-114.795921
12769.862366	-114.621635
12770.535278	-110.819054
12771.208191	-118.567085
12771.881104	-114.083107
12772.554016	-110.964767
12773.226929	-117.204681
12773.899841	-122.449203
12774.572754	-117.488953
12775.245667	-118.213509
12775.918579	-125.400803
12776.591492	-116.687080
12777.264404	-118.530296
12777.937317	-114.237999
12778.610229	-114.376434
12779.283142	-109.844543
12779.956055	-117.202919
12780.628967	-112.866692
12781.301880	-114.039650
12781.974792	-114.991341
12782.647705	-116.329659
12783.320618	-114.030647
12783.993530	-109.194420
12784.666443	-111.010704
12785.339355	-123.677216
12786.012268	-122.811981
12786.685181	-120.224594
12787.358093	-120.137016
12788.031006	-118.663597
12788.703918	-114.962616
12789.376831	-115.042557
12790.049744	-122.263763
12790.722656	-118.025200
12791.395569	-113.980881
12792.068481	-136.013168
12792.741394	-117.725594
12793.414307	-118.499977
12794.087219	-126.716209
12794.760132	-115.739204
12795.433044	-121.147812
12796.105957	-123.996498
12796.778870	-121.580551
12797.451782	-116.169922
12798.124695	-114.187347
12798.797607	-123.073753
12799.470520	-124.753792
12800.143433	-113.462852
12800.816345	-115.722687
12801.489258	-133.903198
12802.162170	-117.773300
12802.835083	-118.909813
12803.507996	-121.551682
12804.180908	-112.936081
12804.853821	-116.083382
12805.526733	-126.038712
12806.199646	-119.368736
12806.872559	-113.327026
12807.545471	-119.104721
12808.218384	-114.624435
12808.891296	-113.256302
12809.564209	-117.099373
12810.237122	-115.917747
12810.910034	-117.902527
12811.582947	-117.648552
12812.255859	-131.199249
12812.928772	-114.510132
12813.601685	-114.596870
12814.274597	-129.896927
12814.947510	-114.801788
12815.620422	-118.896309
12816.293335	-111.739525
12816.966248	-120.015663
12817.639160	-114.584389
12818.312073	-117.295647
12818.984985	-119.326202
12819.657898	-119.431870
12820.330811	-114.053040
12821.003723	-113.584427
12821.676636	-114.388695
12822.349548	-117.747177
12823.022461	-119.175919
12823.695374	-118.933311
12824.368286	-121.339424
12825.041199	-117.362473
12825.714111	-118.350105
12826.387024	-120.156815
12827.059937	-118.857224
12827.732849	-114.732056
12828.405762	-113.089371
12829.078674	-117.937592
12829.751587	-125.457169
12830.424500	-122.364906
12831.097412	-115.899590
12831.770325	-122.006241
12832.443237	-118.824989
12833.116150	-116.623024
12833.789062	-121.321014
12834.461975	-121.426407
12835.134888	-116.606232
12835.807800	-119.376503
12836.480713	-117.020882
12837.153625	-118.255180
12837.826538	-118.809372
12838.499451	-112.046844
12839.172363	-118.575195
12839.845276	-122.561485
12840.518188	-117.759048
12841.191101	-115.558945
12841.864014	-112.431755
12842.536926	-113.484390
12843.209839	-117.413147
12843.882751	-112.709595
12844.555664	-113.715584
12845.228577	-114.013214
12845.901489	-109.336197
12846.574402	-109.165245
12847.247314	-109.247139
12847.920227	-111.007408
12848.593140	-129.150696
12849.266052	-117.003586
12849.938965	-115.605209
12850.611877	-117.226089
12851.284790	-113.717323
12851.957703	-116.397675
12852.630615	-108.967712
12853.303528	-103.975067
12853.976440	-102.791374
12854.649353	-103.824516
12855.322266	-104.920799
12855.995178	-100.406029
12856.668091	-101.068680
12857.341003	-113.922630
12858.013916	-106.003349
12858.686829	-104.668671
12859.359741	-98.994560
12860.032654	-100.357880
12860.705566	-106.959061
12861.378479	-109.920067
12862.051392	-102.193764
12862.724304	-105.693176
12863.397217	-106.030479
12864.070129	-100.130096
12864.743042	-99.283112
12865.415955	-109.078316
12866.088867	-102.782867
12866.761780	-103.910164
12867.434692	-116.126839
12868.107605	-111.573311
12868.780518	-116.769348
12869.453430	-109.279510
12870.126343	-106.791191
12870.799255	-112.473862
12871.472168	-110.350258
12872.145081	-106.536110
12872.817993	-110.016724
12873.490906	-122.243706
12874.163818	-110.502281
12874.836731	-111.528549
12875.509644	-111.827461
12876.182556	-116.411484
12876.855469	-115.664612
12877.528381	-116.731392
12878.201294	-117.120590
12878.874207	-125.314713
12879.547119	-136.639587
12880.220032	-117.877251
12880.892944	-120.844223
12881.565857	-119.321884
12882.238770	-121.388016
12882.911682	-117.510864
12883.584595	-118.753906
12884.257507	-122.250160
12884.930420	-120.368423
12885.603333	-118.594948
12886.276245	-121.639168
12886.949158	-120.012566
12887.622070	-121.604645
12888.294983	-120.998138
12888.967896	-117.948769
12889.640808	-113.595131
12890.313721	-124.728798
12890.986633	-119.306992
12891.659546	-127.463600
12892.332458	-116.624626
12893.005371	-114.996590
12893.678284	-120.041138
12894.351196	-137.659683
12895.024109	-127.648491
12895.697021	-112.699959
12896.369934	-110.800674
12897.042847	-122.969017
12897.715759	-126.356766
12898.388672	-125.719276
12899.061584	-124.476120
12899.734497	-111.763969
12900.407410	-117.279060
12901.080322	-115.480782
12901.753235	-110.060303
12902.426147	-116.577515
12903.099060	-117.797630
12903.771973	-112.304642
12904.444885	-111.612801
12905.117798	-115.932686
12905.790710	-115.079346
12906.463623	-110.772476
12907.136536	-115.308983
12907.809448	-108.643623
12908.482361	-111.826187
12909.155273	-118.239098
12909.828186	-115.070648
12910.501099	-119.794281
12911.174011	-125.468742
12911.846924	-129.437897
12912.519836	-135.137543
12913.192749	-115.279312
12913.865662	-114.255249
12914.538574	-116.841415
12915.211487	-116.515038
12915.884399	-114.038010
12916.557312	-122.570229
12917.230225	-120.338432
12917.903137	-116.705475
12918.576050	-116.530121
12919.248962	-113.856979
12919.921875	-117.690590
12920.594788	-117.704880
12921.267700	-122.997391
12921.940613	-113.313988
12922.613525	-116.702126
12923.286438	-118.214386
12923.959351	-124.382843
12924.632263	-120.597504
12925.305176	-115.859161
12925.978088	-115.074585
12926.651001	-122.683838
12927.323914	-116.970238
12927.996826	-118.705177
12928.669739	-121.509766
12929.342651	-120.525391
12930.015564	-120.538246
12930.688477	-116.717155
12931.361389	-115.725533
12932.034302	-116.845207
12932.707214	-118.360977
12933.380127	-120.269196
12934.053040	-116.980362
12934.725952	-114.561981
12935.398865	-124.295273
12936.071777	-127.274170
12936.744690	-117.520828
12937.417603	-118.506393
12938.090515	-114.942375
12938.763428	-114.472374
12939.436340	-118.169830
12940.109253	-118.699844
12940.782166	-125.804214
12941.455078	-117.717094
12942.127991	-112.738281
12942.800903	-121.792099
12943.473816	-116.177010
12944.146729	-113.994141
12944.819641	-115.357231
12945.492554	-115.317360
12946.165466	-115.420723
12946.838379	-111.281693
12947.511292	-111.830719
12948.184204	-114.691360
12948.857117	-117.925003
12949.530029	-118.419945
12950.202942	-128.563278
12950.875854	-119.305786
